# wl (nm) 5 mu angles 
# mu= 0.0 0.5 0.7071067811865476 0.8660254037844386 1.0 
5.89142883e+02 0.00000000e+00 2.51678864e+07 2.88440812e+07 3.12693746e+07 3.30896724e+07
5.89145264e+02 0.00000000e+00 2.39514035e+07 2.74356146e+07 2.97812854e+07 3.15631766e+07
5.89147705e+02 0.00000000e+00 1.88754360e+07 2.12667273e+07 2.30418116e+07 2.44828317e+07
5.89150085e+02 0.00000000e+00 1.31262363e+07 1.37958321e+07 1.42644124e+07 1.46459881e+07
5.89152527e+02 0.00000000e+00 1.05670176e+07 1.09831011e+07 1.12308115e+07 1.14123941e+07
5.89154907e+02 0.00000000e+00 9.18862166e+06 9.54839157e+06 9.76539129e+06 9.92236090e+06
5.89157288e+02 0.00000000e+00 8.52854036e+06 8.86642816e+06 9.07106224e+06 9.21929184e+06
5.89159729e+02 0.00000000e+00 8.57645740e+06 8.92636573e+06 9.13215516e+06 9.28119565e+06
5.89162109e+02 0.00000000e+00 9.32837943e+06 9.69246485e+06 9.91194787e+06 1.00836489e+07
5.89164551e+02 0.00000000e+00 1.09164684e+07 1.13368441e+07 1.15960181e+07 1.17874244e+07
5.89166931e+02 0.00000000e+00 1.37531259e+07 1.45673543e+07 1.51613839e+07 1.56582303e+07
5.89169312e+02 0.00000000e+00 1.99289863e+07 2.27348642e+07 2.46919201e+07 2.62523312e+07
5.89171753e+02 0.00000000e+00 2.42654943e+07 2.78004474e+07 3.01674491e+07 3.19597046e+07
5.89174133e+02 0.00000000e+00 2.52528990e+07 2.89413509e+07 3.13713485e+07 3.31936989e+07
5.89176575e+02 0.00000000e+00 2.56881916e+07 2.94353161e+07 3.18875112e+07 3.37194512e+07
5.89178955e+02 0.00000000e+00 2.59528549e+07 2.97317684e+07 3.21950837e+07 3.40312494e+07
5.89181335e+02 0.00000000e+00 2.61395858e+07 2.99395695e+07 3.24099088e+07 3.42485046e+07
5.89183777e+02 0.00000000e+00 2.62764495e+07 3.00911389e+07 3.25661853e+07 3.44062689e+07
5.89186157e+02 0.00000000e+00 2.63737450e+07 3.01985165e+07 3.26766883e+07 3.45176836e+07
5.89188599e+02 0.00000000e+00 2.64450943e+07 3.02770138e+07 3.27573319e+07 3.45988991e+07
5.89190979e+02 0.00000000e+00 2.65111346e+07 3.03496321e+07 3.28319142e+07 3.46739957e+07
5.89193359e+02 0.00000000e+00 2.65554511e+07 3.03982263e+07 3.28817443e+07 3.47241158e+07
5.89195801e+02 0.00000000e+00 2.65978473e+07 3.04446977e+07 3.29293876e+07 3.47720295e+07
5.89198181e+02 0.00000000e+00 2.66173965e+07 3.04660455e+07 3.29512244e+07 3.47939547e+07
5.89200623e+02 0.00000000e+00 2.66370595e+07 3.04875154e+07 3.29731847e+07 3.48160030e+07
5.89203003e+02 0.00000000e+00 2.66563295e+07 3.05085561e+07 3.29947060e+07 3.48376106e+07
5.89205383e+02 0.00000000e+00 2.66752062e+07 3.05291675e+07 3.30157882e+07 3.48587772e+07
5.89207825e+02 0.00000000e+00 2.66948694e+07 3.05506376e+07 3.30377488e+07 3.48808257e+07
5.89210205e+02 0.00000000e+00 2.67141394e+07 3.05716784e+07 3.30592701e+07 3.49024333e+07
5.89212646e+02 0.00000000e+00 2.67338037e+07 3.05931496e+07 3.30812319e+07 3.49244829e+07
5.89215027e+02 0.00000000e+00 2.67493933e+07 3.06101599e+07 3.30986222e+07 3.49419363e+07
5.89217407e+02 0.00000000e+00 2.67557824e+07 3.06170957e+07 3.31056878e+07 3.49490076e+07
5.89219849e+02 0.00000000e+00 2.67624542e+07 3.06243384e+07 3.31130661e+07 3.49563921e+07
5.89222229e+02 0.00000000e+00 2.67689925e+07 3.06314363e+07 3.31202969e+07 3.49636288e+07
5.89224670e+02 0.00000000e+00 2.67756642e+07 3.06386790e+07 3.31276752e+07 3.49710132e+07
5.89227051e+02 0.00000000e+00 2.67822025e+07 3.06457768e+07 3.31349060e+07 3.49782499e+07
5.89229431e+02 0.00000000e+00 2.67887408e+07 3.06528747e+07 3.31421367e+07 3.49854866e+07
5.89231873e+02 0.00000000e+00 2.67954114e+07 3.06601161e+07 3.31495138e+07 3.49928697e+07
5.89234253e+02 0.00000000e+00 2.67996155e+07 3.06646666e+07 3.31541384e+07 3.49974889e+07
5.89236694e+02 0.00000000e+00 2.68017694e+07 3.06669789e+07 3.31564727e+07 3.49998071e+07
5.89239075e+02 0.00000000e+00 2.68038361e+07 3.06691975e+07 3.31587125e+07 3.50020314e+07
5.89241455e+02 0.00000000e+00 2.68059459e+07 3.06714623e+07 3.31609988e+07 3.50043020e+07
5.89243896e+02 0.00000000e+00 2.68080987e+07 3.06737734e+07 3.31633319e+07 3.50066189e+07
5.89246277e+02 0.00000000e+00 2.68102084e+07 3.06760382e+07 3.31656183e+07 3.50088895e+07
5.89248718e+02 0.00000000e+00 2.68123612e+07 3.06783493e+07 3.31679513e+07 3.50112065e+07
5.89251099e+02 0.00000000e+00 2.68144279e+07 3.06805679e+07 3.31701910e+07 3.50134307e+07
5.89253479e+02 0.00000000e+00 2.68165377e+07 3.06828327e+07 3.31724774e+07 3.50157013e+07
5.89255920e+02 0.00000000e+00 2.68186905e+07 3.06851438e+07 3.31748105e+07 3.50180183e+07
5.89258301e+02 0.00000000e+00 2.68208003e+07 3.06874086e+07 3.31770968e+07 3.50202889e+07
5.89260742e+02 0.00000000e+00 2.68229531e+07 3.06897197e+07 3.31794299e+07 3.50226058e+07
5.89263123e+02 0.00000000e+00 2.68250628e+07 3.06919845e+07 3.31817163e+07 3.50248764e+07
5.89265503e+02 0.00000000e+00 2.68271726e+07 3.06942494e+07 3.31840027e+07 3.50271470e+07
5.89267944e+02 0.00000000e+00 2.68293254e+07 3.06965605e+07 3.31863357e+07 3.50294640e+07
5.89270325e+02 0.00000000e+00 2.68313415e+07 3.06987239e+07 3.31885190e+07 3.50316316e+07
5.89272766e+02 0.00000000e+00 2.68320103e+07 3.06994177e+07 3.31891988e+07 3.50322888e+07
5.89275146e+02 0.00000000e+00 2.68325866e+07 3.07000115e+07 3.31897769e+07 3.50328445e+07
5.89277527e+02 0.00000000e+00 2.68331630e+07 3.07006052e+07 3.31903550e+07 3.50334002e+07
5.89279968e+02 0.00000000e+00 2.68337511e+07 3.07012111e+07 3.31909449e+07 3.50339672e+07
5.89282349e+02 0.00000000e+00 2.68343157e+07 3.07017928e+07 3.31915112e+07 3.50345115e+07
5.89284790e+02 0.00000000e+00 2.68349038e+07 3.07023987e+07 3.31921011e+07 3.50350785e+07
5.89287170e+02 0.00000000e+00 2.68354802e+07 3.07029924e+07 3.31926792e+07 3.50356342e+07
5.89289551e+02 0.00000000e+00 2.68360565e+07 3.07035862e+07 3.31932573e+07 3.50361898e+07
5.89291992e+02 0.00000000e+00 2.68366447e+07 3.07041921e+07 3.31938472e+07 3.50367568e+07
5.89294373e+02 0.00000000e+00 2.68372210e+07 3.07047859e+07 3.31944253e+07 3.50373125e+07
5.89296814e+02 0.00000000e+00 2.68378091e+07 3.07053918e+07 3.31950152e+07 3.50378795e+07
5.89299194e+02 0.00000000e+00 2.68383855e+07 3.07059855e+07 3.31955933e+07 3.50384351e+07
5.89301575e+02 0.00000000e+00 2.68389501e+07 3.07065672e+07 3.31961596e+07 3.50389795e+07
5.89304016e+02 0.00000000e+00 2.68395382e+07 3.07071731e+07 3.31967495e+07 3.50395465e+07
5.89306396e+02 0.00000000e+00 2.68401146e+07 3.07077668e+07 3.31973276e+07 3.50401021e+07
5.89308838e+02 0.00000000e+00 2.68404421e+07 3.07080890e+07 3.31976276e+07 3.50403781e+07
5.89311218e+02 0.00000000e+00 2.68404698e+07 3.07080854e+07 3.31975953e+07 3.50403212e+07
5.89313599e+02 0.00000000e+00 2.68404968e+07 3.07080817e+07 3.31975635e+07 3.50402653e+07
5.89316040e+02 0.00000000e+00 2.68405250e+07 3.07080778e+07 3.31975304e+07 3.50402070e+07
5.89318420e+02 0.00000000e+00 2.68405525e+07 3.07080741e+07 3.31974979e+07 3.50401499e+07
5.89320862e+02 0.00000000e+00 2.68405806e+07 3.07080702e+07 3.31974648e+07 3.50400916e+07
5.89323242e+02 0.00000000e+00 2.68406082e+07 3.07080664e+07 3.31974324e+07 3.50400345e+07
5.89325623e+02 0.00000000e+00 2.68406358e+07 3.07080627e+07 3.31973999e+07 3.50399774e+07
5.89328064e+02 0.00000000e+00 2.68406639e+07 3.07080588e+07 3.31973668e+07 3.50399192e+07
5.89330444e+02 0.00000000e+00 2.68406915e+07 3.07080550e+07 3.31973343e+07 3.50398621e+07
5.89332886e+02 0.00000000e+00 2.68407196e+07 3.07080512e+07 3.31973012e+07 3.50398038e+07
5.89335266e+02 0.00000000e+00 2.68407466e+07 3.07080475e+07 3.31972694e+07 3.50397479e+07
5.89337646e+02 0.00000000e+00 2.68407741e+07 3.07080437e+07 3.31972369e+07 3.50396908e+07
5.89340088e+02 0.00000000e+00 2.68408023e+07 3.07080399e+07 3.31972038e+07 3.50396325e+07
5.89342468e+02 0.00000000e+00 2.68408298e+07 3.07080361e+07 3.31971713e+07 3.50395754e+07
5.89344910e+02 0.00000000e+00 2.68408580e+07 3.07080322e+07 3.31971382e+07 3.50395171e+07
5.89347290e+02 0.00000000e+00 2.68408850e+07 3.07080285e+07 3.31971064e+07 3.50394612e+07
5.89349670e+02 0.00000000e+00 2.68409125e+07 3.07080248e+07 3.31970739e+07 3.50394041e+07
5.89352112e+02 0.00000000e+00 2.68409406e+07 3.07080209e+07 3.31970408e+07 3.50393458e+07
5.89354492e+02 0.00000000e+00 2.68409682e+07 3.07080171e+07 3.31970083e+07 3.50392887e+07
5.89356934e+02 0.00000000e+00 2.68409963e+07 3.07080133e+07 3.31969752e+07 3.50392304e+07
5.89359314e+02 0.00000000e+00 2.68410239e+07 3.07080095e+07 3.31969427e+07 3.50391733e+07
5.89361694e+02 0.00000000e+00 2.68410515e+07 3.07080057e+07 3.31969103e+07 3.50391162e+07
5.89364136e+02 0.00000000e+00 2.68410796e+07 3.07080019e+07 3.31968772e+07 3.50390580e+07
5.89366516e+02 0.00000000e+00 2.68411066e+07 3.07079982e+07 3.31968454e+07 3.50390020e+07
5.89368958e+02 0.00000000e+00 2.68411347e+07 3.07079943e+07 3.31968122e+07 3.50389438e+07
5.89371338e+02 0.00000000e+00 2.68411623e+07 3.07079905e+07 3.31967798e+07 3.50388867e+07
5.89373718e+02 0.00000000e+00 2.68411898e+07 3.07079868e+07 3.31967473e+07 3.50388295e+07
5.89376160e+02 0.00000000e+00 2.68412180e+07 3.07079829e+07 3.31967142e+07 3.50387713e+07
5.89378540e+02 0.00000000e+00 2.68412450e+07 3.07079792e+07 3.31966824e+07 3.50387153e+07
5.89380981e+02 0.00000000e+00 2.68412731e+07 3.07079753e+07 3.31966492e+07 3.50386570e+07
5.89383362e+02 0.00000000e+00 2.68412174e+07 3.07078810e+07 3.31965242e+07 3.50385071e+07
